Timestamp;Nome Modulo;ID;Mensagem;;;;;;;
54.300; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
54.300; Thermal sensor module; 0x21;;7302;;12603;;21803;;14902
54.300; Thermal sensor module; 0x22;;14103;;601;;16700;;8803
54.350; Dynamics module data; 0x11;;0;;600;;0;;8101
54.350; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
54.350; Thermal sensor module; 0x21;;900;;19403;;14900;;8301
54.350; Thermal sensor module; 0x22;;23600;;13903;;21101;;13601
54.400; Dynamics module data; 0x11;;0;;22600;;0;;901
54.400; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
54.400; Thermal sensor module; 0x21;;2201;;1002;;10302;;16700
54.400; Thermal sensor module; 0x22;;5202;;17201;;11703;;19000
54.450; Dynamics module data; 0x11;;0;;7700;;0;;17901
54.450; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
54.450; Thermal sensor module; 0x21;;2001;;7803;;1100;;14400
54.450; Thermal sensor module; 0x22;;25002;;6500;;6500;;14802
54.500; Dynamics module data; 0x11;;0;;15201;;0;;3900
54.500; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
54.500; Thermal sensor module; 0x21;;20003;;24701;;5601;;16803
54.500; Thermal sensor module; 0x22;;14901;;3603;;6902;;21200
54.550; Dynamics module data; 0x11;;0;;24101;;0;;23800
54.550; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
54.550; Thermal sensor module; 0x21;;6302;;22203;;5901;;1601
54.550; Thermal sensor module; 0x22;;8700;;500;;23001;;18900
54.600; Dynamics module data; 0x11;;0;;5400;;0;;19901
54.600; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
54.600; Thermal sensor module; 0x21;;7902;;22100;;14402;;17601
54.600; Thermal sensor module; 0x22;;4801;;17401;;1;;20200
54.650; Dynamics module data; 0x11;;0;;1300;;0;;5200
54.650; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
54.650; Thermal sensor module; 0x21;;23601;;25102;;17202;;16301
54.650; Thermal sensor module; 0x22;;20201;;17503;;24901;;17002
54.700; Dynamics module data; 0x11;;0;;100;;0;;17501
54.700; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
54.700; Thermal sensor module; 0x21;;17102;;2700;;1303;;2
54.700; Thermal sensor module; 0x22;;9201;;23400;;13301;;802
54.750; Dynamics module data; 0x11;;0;;13900;;0;;15701
54.750; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
54.750; Thermal sensor module; 0x21;;23302;;1301;;23100;;13700
54.750; Thermal sensor module; 0x22;;5902;;21503;;23500;;13201
54.800; Dynamics module data; 0x11;;0;;2800;;0;;2200
54.800; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
54.800; Thermal sensor module; 0x21;;7603;;3402;;3102;;19100
54.800; Thermal sensor module; 0x22;;7500;;19103;;7701;;7100
54.850; Dynamics module data; 0x11;;0;;14200;;0;;23601
54.850; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
54.850; Thermal sensor module; 0x21;;7202;;11600;;9100;;18701
54.850; Thermal sensor module; 0x22;;8201;;6802;;24301;;9800
54.900; Dynamics module data; 0x11;;0;;13701;;0;;2000
54.900; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
54.900; Thermal sensor module; 0x21;;4200;;6703;;10301;;23001
54.900; Thermal sensor module; 0x22;;503;;3002;;3202;;7000
54.950; Dynamics module data; 0x11;;0;;4800;;0;;19400
54.950; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
54.950; Thermal sensor module; 0x21;;13501;;13502;;16901;;2
54.950; Thermal sensor module; 0x22;;9501;;7903;;22600;;19601
55.000; Dynamics module data; 0x11;;0;;24301;;0;;14600
55.000; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
55.000; Thermal sensor module; 0x21;;2902;;24402;;13303;;3600
55.000; Thermal sensor module; 0x22;;17600;;20003;;18903;;22902
55.050; Dynamics module data; 0x11;;0;;5000;;0;;21001
55.050; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
55.050; Thermal sensor module; 0x21;;12801;;17600;;16001;;24102
55.050; Thermal sensor module; 0x22;;21002;;17603;;702;;7401
55.100; Dynamics module data; 0x11;;0;;21300;;0;;20701
55.100; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
55.100; Thermal sensor module; 0x21;;20503;;11701;;9603;;17700
55.100; Thermal sensor module; 0x22;;16503;;13102;;7700;;18002
55.150; Dynamics module data; 0x11;;0;;13701;;0;;12001
55.150; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
55.150; Thermal sensor module; 0x21;;5001;;5300;;4103;;17301
55.150; Thermal sensor module; 0x22;;24400;;19901;;9901;;20501
55.200; Dynamics module data; 0x11;;0;;11101;;0;;15400
55.200; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
55.200; Thermal sensor module; 0x21;;3500;;2400;;22402;;14901
55.200; Thermal sensor module; 0x22;;18801;;4702;;9501;;2802
55.250; Dynamics module data; 0x11;;0;;8100;;0;;23900
55.250; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
55.250; Thermal sensor module; 0x21;;8501;;6303;;4301;;3600
55.250; Thermal sensor module; 0x22;;13101;;6001;;11700;;11603
55.300; Dynamics module data; 0x11;;0;;14000;;0;;9801
55.300; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
55.300; Thermal sensor module; 0x21;;2100;;1100;;701;;16902
55.300; Thermal sensor module; 0x22;;9300;;6203;;12402;;21200
55.350; Dynamics module data; 0x11;;0;;2901;;0;;19700
55.350; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
55.350; Thermal sensor module; 0x21;;12903;;5402;;16702;;23000
55.350; Thermal sensor module; 0x22;;12001;;7002;;8602;;15901
55.400; Dynamics module data; 0x11;;0;;23001;;0;;2000
55.400; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
55.400; Thermal sensor module; 0x21;;3601;;14403;;21000;;12400
55.400; Thermal sensor module; 0x22;;17703;;19801;;12303;;15701
55.450; Dynamics module data; 0x11;;0;;2400;;0;;2600
55.450; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
55.450; Thermal sensor module; 0x21;;2901;;5003;;22900;;6003
55.450; Thermal sensor module; 0x22;;14002;;12703;;23000;;18303
55.500; Dynamics module data; 0x11;;0;;10200;;0;;4800
55.500; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
55.500; Thermal sensor module; 0x21;;8901;;22102;;11601;;3802
55.500; Thermal sensor module; 0x22;;23002;;24900;;25300;;20601
55.550; Dynamics module data; 0x11;;0;;19000;;0;;14200
55.550; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
55.550; Thermal sensor module; 0x21;;11503;;11400;;22801;;10903
55.550; Thermal sensor module; 0x22;;7701;;6101;;8403;;16300
55.600; Dynamics module data; 0x11;;0;;201;;0;;16900
55.600; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
55.600; Thermal sensor module; 0x21;;20200;;3401;;5102;;16800
55.600; Thermal sensor module; 0x22;;602;;22100;;901;;15103
55.650; Dynamics module data; 0x11;;0;;22400;;0;;13501
55.650; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
55.650; Thermal sensor module; 0x21;;17901;;25500;;2902;;4903
55.650; Thermal sensor module; 0x22;;24502;;24101;;17703;;3503
55.700; Dynamics module data; 0x11;;0;;7200;;0;;9201
55.700; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
55.700; Thermal sensor module; 0x21;;2500;;8902;;13501;;13702
55.700; Thermal sensor module; 0x22;;19101;;19400;;11200;;19203
55.750; Dynamics module data; 0x11;;0;;12700;;0;;9801
55.750; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
55.750; Thermal sensor module; 0x21;;21100;;903;;21503;;1700
55.750; Thermal sensor module; 0x22;;24200;;17801;;14001;;16803
55.800; Dynamics module data; 0x11;;0;;23700;;0;;22501
55.800; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
55.800; Thermal sensor module; 0x21;;24501;;20902;;18503;;8102
55.800; Thermal sensor module; 0x22;;20301;;9001;;10602;;203
55.850; Dynamics module data; 0x11;;0;;1001;;0;;24800
55.850; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
55.850; Thermal sensor module; 0x21;;10802;;18400;;21102;;2802
55.850; Thermal sensor module; 0x22;;4602;;1803;;19803;;12102
55.900; Dynamics module data; 0x11;;0;;18500;;0;;14601
55.900; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
55.900; Thermal sensor module; 0x21;;22100;;11301;;13703;;24902
55.900; Thermal sensor module; 0x22;;13701;;1901;;24600;;10002
55.950; Dynamics module data; 0x11;;0;;10401;;0;;1900
55.950; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
55.950; Thermal sensor module; 0x21;;11001;;25200;;11202;;9802
55.950; Thermal sensor module; 0x22;;15203;;4702;;5503;;7002
56.000; Dynamics module data; 0x11;;0;;12400;;0;;8000
56.000; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
56.000; Thermal sensor module; 0x21;;2702;;7403;;15800;;12001
56.000; Thermal sensor module; 0x22;;12001;;16700;;12502;;3901
56.050; Dynamics module data; 0x11;;0;;3601;;0;;20201
56.050; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
56.050; Thermal sensor module; 0x21;;3401;;18803;;13502;;14803
56.050; Thermal sensor module; 0x22;;1502;;9101;;7700;;20002
56.100; Dynamics module data; 0x11;;0;;11400;;0;;21500
56.100; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
56.100; Thermal sensor module; 0x21;;22201;;12402;;11303;;3001
56.100; Thermal sensor module; 0x22;;17002;;6801;;4601;;16900
56.150; Dynamics module data; 0x11;;0;;0;;0;;8100
56.150; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
56.150; Thermal sensor module; 0x21;;24602;;8200;;19202;;2402
56.150; Thermal sensor module; 0x22;;2900;;16400;;17900;;7701
56.200; Dynamics module data; 0x11;;0;;17600;;0;;18701
56.200; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
56.200; Thermal sensor module; 0x21;;5403;;21503;;3300;;6002
56.200; Thermal sensor module; 0x22;;3003;;14701;;18602;;15602
56.250; Dynamics module data; 0x11;;0;;8900;;0;;13900
56.250; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
56.250; Thermal sensor module; 0x21;;1901;;7603;;3400;;24900
56.250; Thermal sensor module; 0x22;;3301;;7403;;23902;;20801
56.300; Dynamics module data; 0x11;;0;;3601;;0;;23700
56.300; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
56.300; Thermal sensor module; 0x21;;21102;;10602;;11101;;21701
56.300; Thermal sensor module; 0x22;;19603;;17903;;8003;;0
56.350; Dynamics module data; 0x11;;0;;16401;;0;;22300
56.350; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
56.350; Thermal sensor module; 0x21;;15401;;21902;;13400;;1202
56.350; Thermal sensor module; 0x22;;10702;;10303;;5800;;1401
56.400; Dynamics module data; 0x11;;0;;4001;;0;;14101
56.400; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
56.400; Thermal sensor module; 0x21;;16503;;1500;;12300;;15700
56.400; Thermal sensor module; 0x22;;10003;;11002;;101;;21900
56.450; Dynamics module data; 0x11;;0;;20600;;0;;19601
56.450; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
56.450; Thermal sensor module; 0x21;;2503;;19903;;24302;;22700
56.450; Thermal sensor module; 0x22;;5901;;8900;;2702;;16103
56.500; Dynamics module data; 0x11;;0;;18800;;0;;1001
56.500; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
56.500; Thermal sensor module; 0x21;;1201;;14800;;7601;;20802
56.500; Thermal sensor module; 0x22;;11000;;21000;;2102;;11102
56.550; Dynamics module data; 0x11;;0;;2900;;0;;18600
56.550; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
56.550; Thermal sensor module; 0x21;;19400;;25501;;18601;;14903
56.550; Thermal sensor module; 0x22;;9701;;20201;;25101;;16000
56.600; Dynamics module data; 0x11;;0;;13100;;0;;16201
56.600; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
56.600; Thermal sensor module; 0x21;;14400;;24201;;5000;;18703
56.600; Thermal sensor module; 0x22;;4203;;8000;;17902;;12403
56.650; Dynamics module data; 0x11;;0;;2500;;0;;21300
56.650; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
56.650; Thermal sensor module; 0x21;;16402;;6003;;1802;;10702
56.650; Thermal sensor module; 0x22;;18102;;3201;;14503;;25102
56.700; Dynamics module data; 0x11;;0;;18301;;0;;15800
56.700; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
56.700; Thermal sensor module; 0x21;;4200;;20803;;7802;;4500
56.700; Thermal sensor module; 0x22;;2402;;23201;;13101;;17603
56.750; Dynamics module data; 0x11;;0;;3701;;0;;10201
56.750; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
56.750; Thermal sensor module; 0x21;;13503;;11900;;7603;;21103
56.750; Thermal sensor module; 0x22;;2;;1103;;11803;;8300
56.800; Dynamics module data; 0x11;;0;;3401;;0;;13100
56.800; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
56.800; Thermal sensor module; 0x21;;4000;;7200;;5603;;15001
56.800; Thermal sensor module; 0x22;;4801;;6602;;19901;;1300
56.850; Dynamics module data; 0x11;;0;;13501;;0;;8400
56.850; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
56.850; Thermal sensor module; 0x21;;9002;;8600;;23100;;11100
56.850; Thermal sensor module; 0x22;;17601;;22901;;17001;;703
56.900; Dynamics module data; 0x11;;0;;16401;;0;;1000
56.900; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
56.900; Thermal sensor module; 0x21;;5103;;19302;;11100;;7903
56.900; Thermal sensor module; 0x22;;9101;;7800;;6003;;17800
56.950; Dynamics module data; 0x11;;0;;17801;;0;;18000
56.950; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
56.950; Thermal sensor module; 0x21;;15101;;12202;;10000;;5500
56.950; Thermal sensor module; 0x22;;1402;;7700;;17203;;1601
57.000; Dynamics module data; 0x11;;0;;6801;;0;;1100
57.000; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
57.000; Thermal sensor module; 0x21;;12400;;4201;;9202;;10300
57.000; Thermal sensor module; 0x22;;8701;;11501;;15700;;4001
57.050; Dynamics module data; 0x11;;0;;3901;;0;;22401
57.050; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
57.050; Thermal sensor module; 0x21;;17303;;19402;;9101;;1003
57.050; Thermal sensor module; 0x22;;8303;;11400;;1200;;8403
57.100; Dynamics module data; 0x11;;0;;20001;;0;;12401
57.100; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
57.100; Thermal sensor module; 0x21;;4101;;1203;;22201;;11901
57.100; Thermal sensor module; 0x22;;21402;;12203;;14402;;23003
57.150; Dynamics module data; 0x11;;0;;5201;;0;;8401
57.150; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
57.150; Thermal sensor module; 0x21;;24401;;21600;;12303;;12802
57.150; Thermal sensor module; 0x22;;16502;;22902;;7501;;6102
57.200; Dynamics module data; 0x11;;0;;23200;;0;;9000
57.200; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
57.200; Thermal sensor module; 0x21;;23602;;4703;;14201;;25300
57.200; Thermal sensor module; 0x22;;7000;;301;;2100;;2002
57.250; Dynamics module data; 0x11;;0;;21701;;0;;20701
57.250; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
57.250; Thermal sensor module; 0x21;;14000;;6602;;21300;;100
57.250; Thermal sensor module; 0x22;;21402;;22203;;22503;;5902
57.300; Dynamics module data; 0x11;;0;;7101;;0;;16200
57.300; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
57.300; Thermal sensor module; 0x21;;1900;;5802;;12400;;2703
57.300; Thermal sensor module; 0x22;;21701;;17402;;2901;;15400
57.350; Dynamics module data; 0x11;;0;;13800;;0;;7500
57.350; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
57.350; Thermal sensor module; 0x21;;5300;;20102;;2401;;7803
57.350; Thermal sensor module; 0x22;;14001;;24500;;3700;;22000
57.400; Dynamics module data; 0x11;;0;;21701;;0;;14000
57.400; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
57.400; Thermal sensor module; 0x21;;16001;;18300;;11101;;16902
57.400; Thermal sensor module; 0x22;;22101;;24301;;14402;;20100
57.450; Dynamics module data; 0x11;;0;;11800;;0;;24600
57.450; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
57.450; Thermal sensor module; 0x21;;801;;22902;;8500;;8503
57.450; Thermal sensor module; 0x22;;12101;;3302;;7203;;5000
57.500; Dynamics module data; 0x11;;0;;6100;;0;;15701
57.500; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
57.500; Thermal sensor module; 0x21;;14600;;3601;;12002;;10101
57.500; Thermal sensor module; 0x22;;7600;;12101;;21303;;1600
57.550; Dynamics module data; 0x11;;0;;18500;;0;;22201
57.550; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
57.550; Thermal sensor module; 0x21;;9103;;5400;;15501;;12102
57.550; Thermal sensor module; 0x22;;22002;;21203;;21002;;6003
57.600; Dynamics module data; 0x11;;0;;24700;;0;;19200
57.600; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
57.600; Thermal sensor module; 0x21;;22501;;4200;;21403;;10501
57.600; Thermal sensor module; 0x22;;22101;;14502;;402;;7201
57.650; Dynamics module data; 0x11;;0;;11701;;0;;4401
57.650; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
57.650; Thermal sensor module; 0x21;;1502;;1103;;4301;;23101
57.650; Thermal sensor module; 0x22;;2001;;6003;;10600;;12302
57.700; Dynamics module data; 0x11;;0;;23800;;0;;2800
57.700; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
57.700; Thermal sensor module; 0x21;;24402;;5701;;20200;;18002
57.700; Thermal sensor module; 0x22;;7901;;23601;;15903;;10303
57.750; Dynamics module data; 0x11;;0;;1101;;0;;8300
57.750; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
57.750; Thermal sensor module; 0x21;;2103;;3702;;9301;;13702
57.750; Thermal sensor module; 0x22;;4303;;18600;;10401;;9403
57.800; Dynamics module data; 0x11;;0;;15101;;0;;5901
57.800; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
57.800; Thermal sensor module; 0x21;;16502;;18500;;14701;;7102
57.800; Thermal sensor module; 0x22;;6000;;17502;;21203;;15900
57.850; Dynamics module data; 0x11;;0;;6801;;0;;17501
57.850; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
57.850; Thermal sensor module; 0x21;;25102;;22002;;11200;;20603
57.850; Thermal sensor module; 0x22;;4803;;3803;;21302;;18901
57.900; Dynamics module data; 0x11;;0;;12801;;0;;6600
57.900; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
57.900; Thermal sensor module; 0x21;;1100;;5701;;18600;;9701
57.900; Thermal sensor module; 0x22;;20303;;17300;;15500;;6401
57.950; Dynamics module data; 0x11;;0;;9301;;0;;2601
57.950; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
57.950; Thermal sensor module; 0x21;;9903;;15202;;500;;8700
57.950; Thermal sensor module; 0x22;;21900;;23101;;8103;;14401
58.000; Dynamics module data; 0x11;;0;;5700;;0;;4000
58.000; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
58.000; Thermal sensor module; 0x21;;12600;;1903;;15001;;6601
58.000; Thermal sensor module; 0x22;;11601;;22900;;1301;;23201
58.050; Dynamics module data; 0x11;;0;;5701;;0;;14901
58.050; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
58.050; Thermal sensor module; 0x21;;16301;;18503;;11502;;23500
58.050; Thermal sensor module; 0x22;;18802;;24702;;1903;;5600
58.100; Dynamics module data; 0x11;;0;;7600;;0;;6901
58.100; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
58.100; Thermal sensor module; 0x21;;22200;;19700;;24800;;20200
58.100; Thermal sensor module; 0x22;;1503;;20602;;5701;;11303
58.150; Dynamics module data; 0x11;;0;;24500;;0;;5601
58.150; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
58.150; Thermal sensor module; 0x21;;1301;;17503;;16302;;10601
58.150; Thermal sensor module; 0x22;;10702;;12403;;21201;;21203
58.200; Dynamics module data; 0x11;;0;;9101;;0;;8801
58.200; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
58.200; Thermal sensor module; 0x21;;5202;;10403;;12801;;17000
58.200; Thermal sensor module; 0x22;;17200;;18502;;20001;;2600
58.250; Dynamics module data; 0x11;;0;;13100;;0;;8401
58.250; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
58.250; Thermal sensor module; 0x21;;9600;;22501;;7601;;6002
58.250; Thermal sensor module; 0x22;;4002;;11900;;22700;;10101
58.300; Dynamics module data; 0x11;;0;;14100;;0;;25500
58.300; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
58.300; Thermal sensor module; 0x21;;1403;;15601;;22902;;2500
58.300; Thermal sensor module; 0x22;;21202;;3800;;22602;;20401
58.350; Dynamics module data; 0x11;;0;;22000;;0;;801
58.350; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
58.350; Thermal sensor module; 0x21;;20302;;8003;;3900;;15402
58.350; Thermal sensor module; 0x22;;1102;;1;;4103;;14500
58.400; Dynamics module data; 0x11;;0;;8500;;0;;9501
58.400; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
58.400; Thermal sensor module; 0x21;;8501;;8003;;6402;;3203
58.400; Thermal sensor module; 0x22;;6903;;19703;;4601;;7801
58.450; Dynamics module data; 0x11;;0;;16401;;0;;19300
